row_id,source,lat_deg,lon_deg,report_date,status_id,water_source_clean,water_source_category,water_tech_clean,_water_tech_category,facility_type,clean_country_name,clean_country_id,Region,District,County,Subcounty,install_year,installer,management_clean,status_clean,pay_clean,fecal_coliform_presence,activity_id,scheme_id,wpdx_id,notes,orig_lnk,country_id,data_lnk,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,water_point_history,local_population,served_population,rehab_priority,_pop_who_would_gain_access,crucialness,pressure,usage_cap,days_since_report,staleness_score,is_latest,location_id,is_urban,cluster_size,country_name,water_source,water_tech,status,adm1,adm2,adm3,management,pay,new_georeferenced_column_,lat_lon_deg,public_data_source,converted,count,created_timestamp,updated,dataset_title
442404,Water For People,-0.090365,30.39465833,2018-03-02T00:00:00Z,Yes,NA,NA,Public Tapstand,Public Tapstand,Improved,Uganda,UGA,Western,Kitagwenda,Kitagwenda,Kicheche,NA,NA,NA,Functional,NA,Present,NA,NA,6GFGW95V+VV3,NA,NA,UG,https://catalog.waterpointdata.org/datasets/wfp-2017-2020-620f3061,35271.307058844424,5.868995308447676,293.90827864876394,45022.49577831452,12188.750677618747,"{""2018-03-02"": {""source"": ""Water For People"", ""status_id"": ""Yes"", ""water_tech_clean"": ""Public Tapstand""}}",NA,NA,NA,NA,NA,NA,NA,2305,48.356651202512424,TRUE,332504,FALSE,1,Uganda,NA,Gravity Fed System|Kiosk or Public stand Post,1,Kamwenge,Kitagwenda,Kicheche,NA,NA,POINT (30.39465833 -0.090365),"(-0.090365°, 30.39465833°)",https://catalog.waterpointdata.org/datafiles/wfp-2017-2020-620f3061.csv,NA,1,2022-02-18T05:36:33Z,2022-02-18T05:36:33Z,Water For People_Global_2017-2020
523397,Water For People,-0.076548333,30.36166667,2018-03-01T00:00:00Z,Yes,NA,NA,Public Tapstand,Public Tapstand,Improved,Uganda,UGA,Western,Kitagwenda,Kitagwenda,Buhanda,NA,NA,NA,Functional,NA,Present,NA,NA,6GFGW9F6+9MM,NA,NA,UG,https://catalog.waterpointdata.org/datasets/wfp-2017-2020-620f3061,32602.3118096439,2469.93635893148,1153.5433851302166,41248.51018035783,16166.461456400351,"{""2018-03-01"": {""source"": ""Water For People"", ""status_id"": ""Yes"", ""water_tech_clean"": ""Public Tapstand""}}",NA,NA,NA,NA,NA,NA,NA,2306,48.34141095017387,TRUE,332478,FALSE,1,Uganda,NA,Gravity Fed System|Kiosk or Public stand Post,1,Kamwenge,Kitagwenda,Buhanda,NA,NA,POINT (30.36166667 -0.076548333),"(-0.076548333°, 30.36166667°)",https://catalog.waterpointdata.org/datafiles/wfp-2017-2020-620f3061.csv,NA,1,2022-02-18T05:36:33Z,2022-02-18T05:36:33Z,Water For People_Global_2017-2020
704458,Water For People,0.41262000000000354,30.78026669999998,2021-03-31T00:00:00Z,Yes,Piped Water,Piped Water,Kiosk,Public Tapstand,Improved,Uganda,UGA,Western,Kamwenge,Kibale,Biguli,NA,NA,NA,Functional,NA,Absent,44284.48490740741,NA,6GGGCQ7J+24R,NA,NA,UG,https://catalog.waterpointdata.org/datasets/wfp-uganda-2021-621f9a74,16060.30818150371,20068.459525112256,1135.5509008672784,62064.9939386619,26738.746020485796,"{""2021-03-31"": {""source"": ""Water For People"", ""status_id"": ""Yes"", ""water_source_clean"": ""Piped Water"", ""water_tech_clean"": ""Kiosk""}}",NA,NA,NA,NA,NA,NA,250,1180,68.93876303046186,TRUE,409546,FALSE,1,Uganda,NA,Piped pumped Kiosk,1,Kamwenge,Biguli,Kampala B,NA,NA,POINT (30.78026669999998 0.4126200000000035),"(0.41262000000000354°, 30.78026669999998°)",https://catalog.waterpointdata.org/datafiles/wfp-uganda-2021-621f9a74.xlsx,NA,1,2022-03-02T16:25:24Z,2022-03-02T16:25:24Z,Water For People_Uganda_2021
641796,TTC Mobile,0.5276529252512083,30.95388283633869,2014-06-26T00:00:00Z,Yes,NA,NA,Public Tapstand,Public Tapstand,Improved,Uganda,UGA,Western,Kyegegwa,Kyaka,Kakabara,2013,NA,Community Management,Non-Functional,Fees collected – annually,NA,NA,NA,6GGGGXH3+3H6,NA,NA,UG,https://catalog.waterpointdata.org/datasets/ttc-mobile-kyegawa-uganda-for-wpdx-reingestion-5f7e2322,110.00874299111472,29379.463058065703,8.703328870770534,76573.6910168707,12397.563415227442,"{""2014-06-26"": {""source"": ""TTC Mobile"", ""status_id"": ""Yes"", ""water_tech_clean"": ""Public Tapstand""}}",NA,NA,NA,NA,NA,NA,NA,3650,31.646958039787897,TRUE,134066,FALSE,1,Uganda,Tap stands/public stand posts,NA,NA,Kyegegwa,Kyaka,NA,Water Committee,Yes,POINT (30.953882836338686 0.5276529252512083),"(0.5276529252512083°, 30.953882836338686°)",https://catalog.waterpointdata.org/datafiles/ttc-mobile-kyegawa-uganda-for-wpdx-reingestion-5f7e2322.xlsx,NA,1,2020-10-07T20:20:50Z,2020-10-07T20:20:50Z,TTC Mobile_Kyegawa Uganda_2014
641004,YouthMappers Gulu Chapter,2.7947266,32.3256582,2022-01-13T00:00:00Z,Yes,NA,NA,Public Tapstand,Public Tapstand,Improved,Uganda,UGA,Northern,Gulu,Aswa,Bungatira,2019,NA,Private Operator/Delegated Management,"Non-Functional, dry season",NA,NA,NA,NA,6GJJQ8VG+V7V,NA,NA,UG,https://catalog.waterpointdata.org/datasets/u-wimp-batch-62630629,1089.2657056384814,2291.2849125460707,696.2728652249781,3592.3009720438245,43246.9792568021,"{""2022-01-13"": {""source"": ""YouthMappers Gulu Chapter"", ""status_id"": ""Yes"", ""water_tech_clean"": ""Public Tapstand""}}",NA,NA,NA,NA,NA,NA,NA,892,75.48998646218101,TRUE,416761,FALSE,1,Uganda,tank,NA,The tank has no water,Gulu Municipal,Laliya,Laroo-Obiya,private,NA,POINT (32.3256582 2.7947266),"(2.7947266°, 32.3256582°)",https://catalog.waterpointdata.org/datafiles/u-wimp-batch-62630629.csv,NA,1,2022-04-22T19:46:49Z,2022-04-22T19:46:49Z,YouthMappers_Uganda Water Infrastructure Project_2021
499738,Water For People,-0.06688,30.28519833,2018-03-06T00:00:00Z,No,NA,NA,Public Tapstand,Public Tapstand,Improved,Uganda,UGA,Western,Kitagwenda,Kitagwenda,Mahyoro,NA,NA,NA,Non-Functional,NA,NA,NA,NA,6GFGW7MP+63W,NA,NA,UG,https://catalog.waterpointdata.org/datasets/wfp-2017-2020-620f3061,25632.337755605942,9633.18621608515,12.788921008702584,34542.19466242404,19377.964450058113,"{""2018-03-06"": {""source"": ""Water For People"", ""status_id"": ""No"", ""water_tech_clean"": ""Public Tapstand""}}",NA,NA,NA,0,NA,NA,NA,2301,48.41766027387455,TRUE,332719,FALSE,1,Uganda,NA,Gravity Fed System|Kiosk or Public stand Post,0,Kamwenge,Kitagwenda,Mahyoro,NA,NA,POINT (30.28519833 -0.06688),"(-0.06688°, 30.28519833°)",https://catalog.waterpointdata.org/datafiles/wfp-2017-2020-620f3061.csv,NA,1,2022-02-18T05:36:33Z,2022-02-18T05:36:33Z,Water For People_Global_2017-2020
502061,Water For People,-0.078561667,30.39189,2018-03-02T00:00:00Z,No,NA,NA,Public Tapstand,Public Tapstand,Improved,Uganda,UGA,Western,Kitagwenda,Kitagwenda,Kicheche,NA,NA,NA,Non-Functional,NA,NA,NA,NA,6GFGW9CR+HQC,NA,NA,UG,https://catalog.waterpointdata.org/datasets/wfp-2017-2020-620f3061,35518.33560673042,296.02277209106427,600.2452287890811,43952.10485618208,13021.38313978286,"{""2018-03-02"": {""source"": ""Water For People"", ""status_id"": ""No"", ""water_tech_clean"": ""Public Tapstand""}}",NA,NA,NA,0,NA,NA,NA,2305,48.356651202512424,TRUE,332512,FALSE,1,Uganda,NA,Gravity Fed System|Kiosk or Public stand Post,0,Kamwenge,Kitagwenda,Kicheche,NA,NA,POINT (30.39189 -0.078561667),"(-0.078561667°, 30.39189°)",https://catalog.waterpointdata.org/datafiles/wfp-2017-2020-620f3061.csv,NA,1,2022-02-18T05:36:33Z,2022-02-18T05:36:33Z,Water For People_Global_2017-2020
454156,The Water Trust,1.9071447,32.0664651,2022-02-14T00:00:00Z,No,Protected Spring,Spring,NA,NA,Improved,Uganda,UGA,Western,Kiryandongo,Kibanda,Kiryandongo,1994,NA,NA,Abandoned/Decommissioned,No payment,NA,NA,NA,6GHJW348+VH4,NA,NA,UG,https://catalog.waterpointdata.org/datasets/ugandan-water-trust-uganda-2022-62585660,1845.3907385431137,19223.445204930547,570.2673515454557,45639.894232699786,3261.5625281242633,"{""2022-02-14"": {""source"": ""The Water Trust"", ""status_id"": ""No"", ""water_source_clean"": ""Protected Spring""}}",NA,NA,NA,0,NA,NA,250,860,76.25529380248172,TRUE,418606,FALSE,1,Uganda,Protected_spring,NA,Not_functional_and_abandoned,Kiryandongo,KiryandongoKyankende,Kyankende,NA,None,POINT (32.0664651 1.9071447),"(1.9071447°, 32.0664651°)",https://catalog.waterpointdata.org/datafiles/ugandan-water-trust-uganda-2022-62585660.csv,"#pay, #management",1,2022-04-14T17:14:08Z,2022-04-14T17:14:08Z,The Water Trust_Uganda_2022
778820,"Ministry of Water and Environment, Uganda",-0.85248026,30.5932278,2010-05-05T00:00:00Z,Yes,Protected Well,Well,NA,NA,Improved,Uganda,UGA,Western,Rwampara,Rwampara,Mwizi,2004,NA,Community Management,"Functional, needs repair",NA,NA,034-01934,NA,6GFG4HXV+275,NA,NA,UG,https://catalog.waterpointdata.org/datasets/mwe-uganda-5ee94aad,15617.22673916301,4719.762865606194,4348.524875924312,27549.125293002828,25700.65482947377,"{""2010-05-05"": {""source"": ""Ministry of Water and Environment, Uganda"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",0,0,NA,NA,NA,NA,300,5163,19.643067369724857,TRUE,51342,FALSE,1,Uganda,Protected spring,NA,Functional,ISINGIRO,ISINGIRO,NA,Community Management,NA,POINT (30.5932278 -0.85248026),"(-0.85248026°, 30.5932278°)",https://catalog.waterpointdata.org/datafiles/mwe-uganda-5ee94aad.xlsx,"#lat_deg, #lon_deg, #status_id, #pay, #management",1,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,Ministry of Water and Environment_Uganda_2009
227800,Ugandan Water Project,-0.884677651000007,30.612661522000007,2021-03-16T00:00:00Z,Yes,Rainwater Harvesting,Rainwater Harvesting,NA,NA,Improved,Uganda,UGA,Western,Isingiro,Isingiro,Kabuyanda,2021,Ugandan Water Project,Other Institutional Management,Non-Functional,NA,NA,0833,NA,6GFG4J87+43F,NA,NA,UG,https://catalog.waterpointdata.org/datasets/uganda-water-proejct-mwater-link-5f60f27b,12991.409722843273,4028.532240438681,3110.302482113117,30621.28147924646,24796.33878210192,"{""2021-03-16"": {""source"": ""Ugandan Water Project"", ""status_id"": ""Yes"", ""water_source_clean"": ""Rainwater Harvesting""}}",2075,310,NA,NA,0.1493975903614458,6.2,50,1195,68.61357629563835,TRUE,409181,FALSE,1,Uganda,rainwater,NA,NA,ISINGIRO,Kabuyanda,NA,Institutional Management,NA,POINT (30.612661522000007 -0.884677651000007),"(-0.884677651000007°, 30.612661522000007°)",https://catalog.waterpointdata.org/datafiles/uganda-water-proejct-mwater-link-5f60f27b.xlsx,NA,1,2020-09-15T16:57:31Z,2020-09-15T16:57:31Z,Ugandan Water Project_Uganda_2016-2022
10117,"Ministry of Water and Environment, Uganda",-0.80492945,30.07379135,2010-05-31T00:00:00Z,Yes,Protected Well,Well,NA,NA,Improved,Uganda,UGA,Western,Ntungamo,Kajara,Bwongyera,2003,NA,Community Management,"Functional, needs repair",NA,NA,094-00038,NA,6GFG53WF+2GF,NA,NA,UG,https://catalog.waterpointdata.org/datasets/mwe-uganda-5ee94aad,22799.2527086207,3077.0167296689424,6384.900551959785,67986.97907066662,16646.931375642944,"{""2010-05-31"": {""source"": ""Ministry of Water and Environment, Uganda"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",1135,441,NA,NA,0.38854625550660793,1.47,300,5137,19.804714461436248,TRUE,69460,FALSE,1,Uganda,Protected spring,NA,Functional,NTUNGAMO,Kajara,NA,Community Management,NA,POINT (30.07379135 -0.80492945),"(-0.80492945°, 30.07379135°)",https://catalog.waterpointdata.org/datafiles/mwe-uganda-5ee94aad.xlsx,"#lat_deg, #lon_deg, #status_id, #pay, #management",1,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,Ministry of Water and Environment_Uganda_2009
1917,"Ministry of Water and Environment, Uganda",-0.80446319,30.54173488,2010-05-09T00:00:00Z,Yes,Protected Well,Well,NA,NA,Improved,Uganda,UGA,Western,Rwampara,Rwampara,Mwizi,1989,NA,Community Management,"Functional, needs repair",NA,NA,077-00460,NA,6GFG5GWR+6M9,NA,NA,UG,https://catalog.waterpointdata.org/datasets/mwe-uganda-5ee94aad,18769.359791946907,7391.908541684404,2640.2073251232737,24756.51968046781,30696.364849232217,"{""2010-05-09"": {""source"": ""Ministry of Water and Environment, Uganda"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",649,86,NA,NA,0.1325115562403698,0.2866666666666667,300,5159,19.66785000601437,TRUE,55225,FALSE,1,Uganda,Protected spring,NA,Functional,MBARARA,KASHARI,NA,Community Management,NA,POINT (30.54173488 -0.80446319),"(-0.80446319°, 30.54173488°)",https://catalog.waterpointdata.org/datafiles/mwe-uganda-5ee94aad.xlsx,"#lat_deg, #lon_deg, #status_id, #pay, #management",1,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,Ministry of Water and Environment_Uganda_2009
7919,"Ministry of Water and Environment, Uganda",-0.83147023,30.59008935,2010-05-07T00:00:00Z,Yes,Protected Well,Well,NA,NA,Improved,Uganda,UGA,Western,Rwampara,Rwampara,Mwizi,1990,NA,Community Management,"Functional, needs repair",NA,NA,077-02576,NA,6GFG5H9R+C28,NA,NA,UG,https://catalog.waterpointdata.org/datasets/mwe-uganda-5ee94aad,17794.15928209597,4958.862950190486,5029.270165589615,25396.341568252363,25577.886976346177,"{""2010-05-07"": {""source"": ""Ministry of Water and Environment, Uganda"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",0,0,NA,NA,NA,NA,300,5161,19.65545478196278,TRUE,53271,FALSE,1,Uganda,Protected spring,NA,Functional,MBARARA,RWAMPARA,NA,Community Management,NA,POINT (30.59008935 -0.83147023),"(-0.83147023°, 30.59008935°)",https://catalog.waterpointdata.org/datafiles/mwe-uganda-5ee94aad.xlsx,"#lat_deg, #lon_deg, #status_id, #pay, #management",1,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,Ministry of Water and Environment_Uganda_2009
644974,Living Water International,-0.750016667,30.30143333,2014-06-20T00:00:00Z,Yes,Borehole/Tubewell,Well,NA,NA,Improved,Uganda,UGA,Western,Ntungamo,Ruhaama,Itojo,2014,NA,NA,Non-Functional,NA,NA,UG140305LWI005025UAP,NA,6GFG68X2+XHV,NA,NA,UG,https://catalog.waterpointdata.org/datasets/test-5f17499e,13369.289833928393,8820.160027477452,6066.098916480789,42085.95413613866,13955.665886165956,"{""2014-06-20"": {""source"": ""Living Water International"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",823,55,NA,NA,0.06682867557715674,0.18333333333333332,300,3656,31.587161371550593,TRUE,133956,FALSE,1,Uganda,Borehole,NA,NA,NA,NA,NA,NA,NA,POINT (30.30143333 -0.750016667),"(-0.750016667°, 30.30143333°)",https://catalog.waterpointdata.org/datafiles/test-5f17499e.csv,NA,1,2020-07-21T20:01:34Z,2020-07-21T20:01:34Z,Living Water International_Africa Latin America_Oct2013-Sep2016
8161,"Ministry of Water and Environment, Uganda",-0.78130765,30.37248539,2010-05-08T00:00:00Z,Yes,Protected Well,Well,NA,NA,Improved,Uganda,UGA,Western,Rwampara,Rwampara,Ndeija,NA,NA,Community Management,"Functional, needs repair",NA,NA,077-02809,NA,6GFG699C+FXH,NA,NA,UG,https://catalog.waterpointdata.org/datasets/mwe-uganda-5ee94aad,14854.679161070382,7701.498257011467,4461.26918418685,36506.12897969608,15358.208457110324,"{""2010-05-08"": {""source"": ""Ministry of Water and Environment, Uganda"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",619,320,NA,NA,0.5169628432956381,1.0666666666666669,300,5160,19.661651417204045,TRUE,54456,FALSE,1,Uganda,Protected spring,NA,Functional,MBARARA,RWAMPARA,NA,Community Management,NA,POINT (30.37248539 -0.78130765),"(-0.78130765°, 30.37248539°)",https://catalog.waterpointdata.org/datafiles/mwe-uganda-5ee94aad.xlsx,"#lat_deg, #lon_deg, #status_id, #pay, #management",1,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,Ministry of Water and Environment_Uganda_2009
776870,"Ministry of Water and Environment, Uganda",-0.75996253,30.46394471,2010-06-10T00:00:00Z,Yes,Protected Well,Well,NA,NA,Improved,Uganda,UGA,Western,Rwampara,Rwampara,Ndeija,1992,NA,Community Management,"Functional, needs repair",NA,NA,032-00635,NA,6GFG6FR7+2H8,NA,NA,UG,https://catalog.waterpointdata.org/datasets/mwe-uganda-5ee94aad,19119.418947870618,8115.370801861348,2897.0740060641833,26766.044472594112,21616.82302303943,"{""2010-06-10"": {""source"": ""Ministry of Water and Environment, Uganda"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",145,30,NA,NA,0.20689655172413793,0.1,300,5127,19.867240026902454,TRUE,72544,FALSE,1,Uganda,Protected spring,NA,Functional,IBANDA,Ibanda,NA,Community Management,NA,POINT (30.46394471 -0.75996253),"(-0.75996253°, 30.46394471°)",https://catalog.waterpointdata.org/datafiles/mwe-uganda-5ee94aad.xlsx,"#lat_deg, #lon_deg, #status_id, #pay, #management",1,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,Ministry of Water and Environment_Uganda_2009
396422,Evidence Action,-0.745012306,30.14740253,2014-11-20T00:00:00Z,Yes,Protected Well,Well,NA,NA,Improved,Uganda,UGA,Western,Ntungamo,Kajara,Kibatsi,NA,NA,NA,Non-Functional,NA,NA,NA,NA,6GFG743W+XXR,Namara Spring,NA,UG,https://catalog.waterpointdata.org/datasets/evidence-action-uganda-wpdx-reingestion-5f74c981,19094.72924760728,2200.156141473077,7765.230033717287,58237.979284819776,19357.629461893768,"{""2014-11-20"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",1541,241,NA,NA,0.1563919532770928,0.8033333333333333,300,3503,33.147867006198354,TRUE,158699,FALSE,1,Uganda,Protected Spring,NA,NA,NA,NA,NA,NA,NA,POINT (30.14740253 -0.745012306),"(-0.745012306°, 30.14740253°)",https://catalog.waterpointdata.org/datafiles/evidence-action-uganda-wpdx-reingestion-5f74c981.xlsx,NA,1,2020-09-30T18:08:01Z,2020-09-30T18:08:01Z,Evidence Action_Uganda_2012-2016
7569,"Ministry of Water and Environment, Uganda",-0.73998182,30.55729424,2010-05-06T00:00:00Z,Yes,Protected Well,Well,NA,NA,Improved,Uganda,UGA,Western,Rwampara,Rwampara,Bugamba,1993,NA,Community Management,"Functional, needs repair",NA,NA,077-02150,NA,6GFG7H64+2W3,NA,NA,UG,https://catalog.waterpointdata.org/datasets/mwe-uganda-5ee94aad,11445.100419567802,1368.588667872256,3108.264364997958,17841.455445070365,26585.532653837097,"{""2010-05-06"": {""source"": ""Ministry of Water and Environment, Uganda"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",29,0,NA,NA,NA,NA,300,5162,19.649260099674883,TRUE,51680,FALSE,1,Uganda,Protected spring,NA,Functional,MBARARA,RWAMPARA,NA,Community Management,NA,POINT (30.55729424 -0.73998182),"(-0.73998182°, 30.55729424°)",https://catalog.waterpointdata.org/datafiles/mwe-uganda-5ee94aad.xlsx,"#lat_deg, #lon_deg, #status_id, #pay, #management",1,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,Ministry of Water and Environment_Uganda_2009
23578,"Ministry of Water and Environment, Uganda",-0.67278995,30.18220157,2010-05-31T00:00:00Z,Yes,Protected Well,Well,NA,NA,Improved,Uganda,UGA,Western,Sheema,Sheema,Kasaana,2000,NA,Community Management,"Functional, needs repair",NA,NA,105-00751,NA,6GFG85GJ+VVP,NA,NA,UG,https://catalog.waterpointdata.org/datasets/mwe-uganda-5ee94aad,14554.687841524734,1740.7463041200174,3028.8746204490253,52887.993262910626,14591.007947034368,"{""2010-05-31"": {""source"": ""Ministry of Water and Environment, Uganda"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",1038,259,NA,NA,0.2495183044315992,0.8633333333333333,300,5137,19.804714461436248,TRUE,69654,FALSE,1,Uganda,Protected spring,NA,Functional,SHEEMA,Sheema,NA,Community Management,NA,POINT (30.18220157 -0.67278995),"(-0.67278995°, 30.18220157°)",https://catalog.waterpointdata.org/datafiles/mwe-uganda-5ee94aad.xlsx,"#lat_deg, #lon_deg, #status_id, #pay, #management",1,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,Ministry of Water and Environment_Uganda_2009
5714,"Ministry of Water and Environment, Uganda",-0.6850383,30.52683718,2010-05-09T00:00:00Z,Yes,Protected Well,Well,NA,NA,Improved,Uganda,UGA,Western,Rwampara,Rwampara,Rugando,2002,NA,Community Management,"Functional, needs repair",NA,NA,077-01397,NA,6GFG8G7G+XPP,NA,NA,UG,https://catalog.waterpointdata.org/datasets/mwe-uganda-5ee94aad,8435.680529079407,2839.722709938847,4253.139399390867,16297.84930027293,20158.111019854427,"{""2010-05-09"": {""source"": ""Ministry of Water and Environment, Uganda"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",420,124,NA,NA,0.29523809523809524,0.4133333333333334,300,5159,19.66785000601437,TRUE,55246,FALSE,1,Uganda,Protected spring,NA,Functional,MBARARA,KASHARI,NA,Community Management,NA,POINT (30.52683718 -0.6850383),"(-0.6850383°, 30.52683718°)",https://catalog.waterpointdata.org/datafiles/mwe-uganda-5ee94aad.xlsx,"#lat_deg, #lon_deg, #status_id, #pay, #management",1,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,Ministry of Water and Environment_Uganda_2009
11944,"Ministry of Water and Environment, Uganda",-0.52982698,30.54506455,2010-06-22T00:00:00Z,Yes,Protected Well,Well,NA,NA,Improved,Uganda,UGA,Western,Mbarara,Kashari,Bubaare,2004,NA,Community Management,"Functional, needs repair",NA,NA,094-01355,NA,6GFGFGCW+328,NA,NA,UG,https://catalog.waterpointdata.org/datasets/mwe-uganda-5ee94aad,6425.4251152473325,6434.403585872616,673.980118896531,15011.705588700708,10337.960309881091,"{""2010-06-22"": {""source"": ""Ministry of Water and Environment, Uganda"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",390,175,NA,NA,0.44871794871794873,0.5833333333333334,300,5115,19.942531327983502,TRUE,76597,FALSE,1,Uganda,Protected spring,NA,Functional,NTUNGAMO,RUHAAMA,NA,Community Management,NA,POINT (30.54506455 -0.52982698),"(-0.52982698°, 30.54506455°)",https://catalog.waterpointdata.org/datafiles/mwe-uganda-5ee94aad.xlsx,"#lat_deg, #lon_deg, #status_id, #pay, #management",1,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,Ministry of Water and Environment_Uganda_2009
289974,Living Water International,-0.548194,30.797722,2019-02-25T00:00:00Z,Yes,Borehole/Tubewell,Well,NA,NA,Improved,Uganda,UGA,Western,Kiruhura,Nyabushozi,Kanyaryeru,2019,NA,NA,Non-Functional,NA,NA,6350,NA,6GFGFQ2X+P3H,NA,NA,UG,https://catalog.waterpointdata.org/datasets/living-water-international-global-update-2019-2020-603966e7,13620.681275960063,8670.135972832491,129.81022475751735,17501.024030253786,27440.697299022264,"{""2019-02-25"": {""source"": ""Living Water International"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",127,92,NA,NA,0.7244094488188977,0.30666666666666664,300,1945,54.16746901487779,TRUE,347579,FALSE,1,Uganda,Borehole,NA,NA,NA,NA,NA,NA,NA,POINT (30.797722 -0.548194),"(-0.548194°, 30.797722°)",https://catalog.waterpointdata.org/datafiles/living-water-international-global-update-2019-2020-603966e7.xlsx,NA,1,2021-02-26T21:23:51Z,2021-02-26T21:23:51Z,Living Water International_Global_2019-2020
289976,Living Water International,-0.52671,30.926077,2019-09-23T00:00:00Z,Yes,Borehole/Tubewell,Well,NA,NA,Improved,Uganda,UGA,Western,Kiruhura,Nyabushozi,Sanga Town Council,2019,NA,NA,Non-Functional,NA,NA,7039,NA,6GFGFWFG+8C8,NA,NA,UG,https://catalog.waterpointdata.org/datasets/living-water-international-global-update-2019-2020-603966e7,30554.222665496764,1362.801368428797,10679.636929950884,31753.55326540128,28603.556340996445,"{""2019-09-23"": {""source"": ""Living Water International"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",607,309,NA,NA,0.5090609555189456,1.03,300,1735,57.874408734718145,TRUE,371121,FALSE,1,Uganda,Borehole,NA,NA,NA,NA,NA,NA,NA,POINT (30.926077 -0.52671),"(-0.52671°, 30.926077°)",https://catalog.waterpointdata.org/datafiles/living-water-international-global-update-2019-2020-603966e7.xlsx,NA,1,2021-02-26T21:23:51Z,2021-02-26T21:23:51Z,Living Water International_Global_2019-2020
502255,Water For People,0.263703333,30.45184333,2019-03-15T00:00:00Z,Yes,Protected Well,Well,NA,NA,Improved,Uganda,UGA,Western,Kamwenge,Kibale,Kahunge,NA,NA,NA,Functional,NA,NA,NA,NA,6GGG7F72+FPP,NA,NA,UG,https://catalog.waterpointdata.org/datasets/wfp-2017-2020-620f3061,29123.748708932137,505.724588915468,555.8290699531542,41991.62498198531,43956.511548930524,"{""2019-03-15"": {""source"": ""Water For People"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",1146,409,NA,NA,0.3568935427574171,1.3633333333333333,300,1927,54.47567997306491,TRUE,348190,FALSE,1,Uganda,NA,Protected Spring,0,Kamwenge,Kibale,Kahunge,NA,NA,POINT (30.45184333 0.263703333),"(0.263703333°, 30.45184333°)",https://catalog.waterpointdata.org/datafiles/wfp-2017-2020-620f3061.csv,NA,1,2022-02-18T05:36:33Z,2022-02-18T05:36:33Z,Water For People_Global_2017-2020
437287,Water For People,0.363148989,30.42166892,2005-09-07T00:00:00Z,Yes,Protected Well,Well,NA,NA,Improved,Uganda,UGA,Western,Kamwenge,Kibale,Busiriba,NA,NA,NA,Functional,NA,NA,NA,NA,6GGG9C7C+7M3,NA,NA,UG,https://catalog.waterpointdata.org/datasets/wfp-2017-2020-620f3061,22941.21007132429,288.2429736999865,306.2185016196741,36137.42475752386,36908.52821441568,"{""2005-09-07"": {""source"": ""Water For People"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",1439,285,NA,NA,0.1980542043085476,0.95,300,6864,11.490801309217916,TRUE,6380,FALSE,1,Uganda,NA,Protected Spring,0,Kamwenge,Kibale,Kahunge,NA,NA,POINT (30.42166892 0.363148989),"(0.363148989°, 30.42166892°)",https://catalog.waterpointdata.org/datafiles/wfp-2017-2020-620f3061.csv,NA,1,2022-02-18T05:36:33Z,2022-02-18T05:36:33Z,Water For People_Global_2017-2020
